id,source_paper,question_text,options,subject,chapter,difficulty,type
JEE_Main_2020_05_Sep_Shift_1_54,JEE_Main_2020_05_Sep_Shift_1.pdf,If y = y(x) is the solution of the differential equation dy/dx + eˣy = 0 satisfying y(0) = 1 then value of y(log₂13) is,"['(a) 1', '(b) -1', '(c) 0', '(d) 2']",,,,
JEE_Main_2020_05_Sep_Shift_1_55,JEE_Main_2020_05_Sep_Shift_1.pdf,"If the volume of a parallelopiped, whose coterminous edges are given by the vectors a = i + j + nk, b = 2i + 4j - nk and c = i + nj + 3k (n > 0) is 158 cubic units, then:","['(a) n = 7', '(b) n = 9', '(c) n = 10', '(d) n = 17']",,,,
JEE_Main_2020_05_Sep_Shift_1_56,JEE_Main_2020_05_Sep_Shift_1.pdf,"If (a, b, c) is the image of the point (1, 2, -3) in the line, x/1 = y -1/2 = z+3/3, then a + b + c is equal to:","['(a) 2', '(b) -1', '(c) 3', '(d) 1']",,,,
JEE_Main_2020_05_Sep_Shift_2_1,JEE_Main_2020_05_Sep_Shift_2.pdf,"The quantities x = Te, y = 4 and z = CE are defined where C-capacitance, R-Resistance, l-length, E-Electric field, B-magnetic field and ∈₀, µ₀-free space permittivity and permeability respectively. Then:","['(a) x, y and z have the same dimension.', '(b) Only x and z have the same dimension', '(c) Only x and y have the same dimension', '(d) Only y and z have the same dimension.']",,,,
JEE_Main_2020_05_Sep_Shift_2_2,JEE_Main_2020_05_Sep_Shift_2.pdf,The velocity (v) and time (t) graph of a body in a straight line motion is shown in the figure. The point S is at 4.333 seconds. The total distance covered by the body in 6 s is : A B VON S) 4 a) 0 S Pp —»ttins) C',"['(a) 32m', '(b) 12m', '(c) 11m', '(d) 2m']",,,,
JEE_Main_2020_05_Sep_Shift_2_3,JEE_Main_2020_05_Sep_Shift_2.pdf,"A spaceship in space sweeps stationary interplanetary dust. As a result, its mass increases at a rate dm/dt = bv²(t), where v(t) is its instantaneous velocity. The instantaneous acceleration of the satellite is: dm/dt =bv²","['(a) -bv³/2(t)', '(b) bv³/2', '(c) -bv³/3(t)', '(d) bv³/3']",,,,
JEE_Main_2020_05_Sep_Shift_2_4,JEE_Main_2020_05_Sep_Shift_2.pdf,"The acceleration due to gravity on the earth's surface at the poles is g and angular velocity of the earth about the axis passing through the pole is ω. An object is weighed at the equator and at a height h above the poles by using a spring balance. If the weights are found to be same, then h is: (h < R, where R is the radius of the earth)","['(a) Rω²/2g', '(b) Rω²/g', '(c) Rω²/2g', '(d) Rω²/g']",,,,
JEE_Main_2020_05_Sep_Shift_2_5,JEE_Main_2020_05_Sep_Shift_2.pdf,"In an experiment to verify Stokes law, a small spherical ball of radius r and density ρ falls under gravity through a distance h in air before entering a tank of water. If the terminal velocity of the ball inside water is same as its velocity just before entering the water surface, then the value of h is proportional to: (ignore viscosity of air)","['(a) r⁴', '(b) r', '(c) r²', '(d) r³']",,,,
JEE_Main_2020_05_Sep_Shift_2_6,JEE_Main_2020_05_Sep_Shift_2.pdf,Two different wires having lengths l₁ and l₂ and respective temperature coefficient of linear expansion α₁ and α₂ are joined end-to-end. Then the effective temperature coefficient of linear expansion is :,"['(a) α₁ + α₂', '(b) (α₁l₁ + α₂l₂)/(l₁ + l₂)', '(c) α₁α₂', '(d) (α₁ + α₂)/2']",,,,
JEE_Main_2020_05_Sep_Shift_2_7,JEE_Main_2020_05_Sep_Shift_2.pdf,"In an adiabatic process, the density of a diatomic gas becomes 32 times its initial value. The final pressure of the gas is found to be n times the initial pressure. The value of n is:","['(a) 32', '(b) 32⁶', '(c) 128', '(d) 35']",,,,
JEE_Main_2020_05_Sep_Shift_2_8,JEE_Main_2020_05_Sep_Shift_2.pdf,"A ring is hung on a nail. It can oscillate, without slipping or sliding (i) in its plane with a time period T₁ and (ii) back and forth in a direction perpendicular to its plane, with a period T₂. The ratio T₁/T₂ will be :","['(a) √2', '(b) √3', '(c) 2/√3', '(d) 2']",,,,
JEE_Main_2020_05_Sep_Shift_2_9,JEE_Main_2020_05_Sep_Shift_2.pdf,"A driver in a car, approaching a vertical wall notices that the frequency of his car horn has changed from 440 Hz to 480 Hz, when it gets reflected from the wall. If the speed of sound in air is 345 m s⁻¹, then the speed of the car is:","['(a) 54 km/hr', '(b) 36 km/hr', '(c) 18 km/hr', '(d) 24 km/hr']",,,,
JEE_Main_2020_05_Sep_Shift_2_10,JEE_Main_2020_05_Sep_Shift_2.pdf,"Ten charges are placed on the circumference of a circle of radius R with constant angular separation between successive charges. Alternate charges 1, 3, 5, 7, 9 have charge (+q) each, while 2, 4, 6, 8, 10 have charge (-q) each. The potential V and the electric field E at the centre of the circle are respectively : (Take V = 0 at infinity)","['(a) V = 10q/4πε₀R, E = 0', '(b) V = 0, E = 10q/4πε₀R²', '(c) V = 0; E = 0', '(d) V = 10q/4πε₀R, E = 10q/4πε₀R²']",,,,
JEE_Main_2020_05_Sep_Shift_2_11,JEE_Main_2020_05_Sep_Shift_2.pdf,"In the circuit shown, charge on the 5µF capacitor is :","['(a) 18.00µC', '(b) 10.90µC', '(c) 16.36µC', '(d) 5.45µC']",,,,
JEE_Main_2020_05_Sep_Shift_2_12,JEE_Main_2020_05_Sep_Shift_2.pdf,"A parallel plate capacitor has plates of length l, width w and separation of plates is d. It is connected to a battery of emf V. A dielectric slab of the same thickness d and of dielectric constant K = 4 is being inserted between the plates of the capacitor. At what length of the slab inside plates, will the energy stored in the capacitor be two times the initial energy stored?","['(a) l/3', '(b) l/2', '(c) l/4', '(d) l/5']",,,,
JEE_Main_2020_05_Sep_Shift_2_13,JEE_Main_2020_05_Sep_Shift_2.pdf,"A galvanometer is used in laboratory for detecting the null point in electrical experiments. If, on passing a current of 6mA it produces a deflection of 2°, its figure of merit is close to :","['(a) 3 mA/div', '(b) 6 × 10⁻³ A/div', '(c) 6 mA/div', '(d) 3 × 10⁻³ A/div']",,,,
JEE_Main_2020_05_Sep_Shift_2_14,JEE_Main_2020_05_Sep_Shift_2.pdf,"In the circuit, given in the figure currents in different branches and value of one resistor are shown. Then potential at point B with respect to the point A is:","['(a) +2V', '(b) -2V', '(c) -1V', '(d) +1V']",,,,
JEE_Main_2020_05_Sep_Shift_2_15,JEE_Main_2020_05_Sep_Shift_2.pdf,"An iron rod of volume 10⁻³ m³ and relative permeability 1000 is placed as core in a solenoid with 10 turns cm⁻¹. If a current of 0.5 A is passed through the solenoid, then the magnetic moment of the rod will be :","['(a) 50 × 10⁻³ Am²', '(b) 5 × 10⁻³ Am²', '(c) 500 × 10⁻³ Am²', '(d) 0.5 × 10⁻³ Am²']",,,,
JEE_Main_2020_05_Sep_Shift_2_16,JEE_Main_2020_05_Sep_Shift_2.pdf,"An infinitely long straight wire carrying current I, one side opened rectangular loop and a conductor C with a sliding connector are located in the same plane, as shown in the figure. The connector has length l and resistance R. It slides to the right with a velocity v. The resistance of the conductor and the self inductance of the loop are negligible. The induced current in the loop, as a function of separation r, between the connector and the straight wire is","['(a) μ₀IvL/2πRr', '(b) μ₀IvL/πRr', '(c) μ₀IvL/4πRr', '(d)  μ₀IvL/π²Rr']",,,,
JEE_Main_2020_05_Sep_Shift_2_17,JEE_Main_2020_05_Sep_Shift_2.pdf,The correct match between the entries in column I and column II are : I II Radiation Wavelength a Microwave i 10⁻² m b Gamma rays ii 10⁻¹⁴ m c A.M. radio iii 10³ m d X-rays iv 10⁻¹⁰ m,"['(a) (a)-(iii), (b)-(ii), (c)-(i), (d)-(iv)', '(b) (a)-(i), (b)-(ii), (c)-(iv), (d)-(iii)', '(c) (a)-(iii), (b)-(ii), (c)-(i), (d)-(iv)', '(d) (a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)']",,,,
JEE_Main_2020_05_Sep_Shift_2_18,JEE_Main_2020_05_Sep_Shift_2.pdf,"Two coherent sources of sound, S₁ and S₂, produce sound waves of the same wavelength λ = 1m are in phase. S₁ and S₂ are placed 1.5 m apart (see fig). A listener, located at L, directly in front of S₂, finds that the intensity is at a minimum when he is 2m away from S₂. The listener moves away from S₁, keeping the distance from S₂ fixed. The adjacent maximum of intensity is observed when the listener is at a distance d from S₁. Then d is:","['(a) 12m', '(b) 5m', '(c) 2m', '(d) 3m']",,,,
JEE_Main_2020_05_Sep_Shift_2_19,JEE_Main_2020_05_Sep_Shift_2.pdf,A radioactive nucleus decays by two different processes. The half-life for the first process is 10 s and that for the second is 100 s. The effective half-life of the nucleus is close to:,"['(a) 9s', '(b) 6s', '(c) 55 s', '(d) 12s']",,,,
JEE_Main_2020_05_Sep_Shift_2_20,JEE_Main_2020_05_Sep_Shift_2.pdf,"Two Zener diodes (A and B) having breakdown voltages of 6 V and 4 V respectively, are connected as shown in the circuit below. The output voltage V₀ variation with input voltage linearly increasing with time, is given by (Vinput = 0V at t = 0)","['(a)', '(b)', '(c)', '(d)']",,,,
JEE_Main_2020_05_Sep_Shift_2_21,JEE_Main_2020_05_Sep_Shift_2.pdf,"A body of mass 2 kg is driven by an engine delivering a constant power of 1 J s⁻¹. the body starts from rest and moves in a straight line. After 9 s, the body has moved a distance (in m)....  Q22. A thin rod of mass 0.9 kg and length 1 m is suspended, at rest, from one end so that it can freely oscillate in the vertical plane. A particle of mass 0.1 kg moving in straight line with velocity 80 m s⁻¹ hits the rod at its bottom most point and sticks to it (see figure). The angular speed (in rad s⁻¹) of the rod immediately after the collision will be ............  Q23. Nitrogen gas is at 300 °C temperature. The temperature (in K) at which the rms speed of a H₂ molecule would be equal to the rms speed of a nitrogen molecule, is.......... (Molar mass of N₂ gas 28 g).  Q24. A prism of angle A = 1° and µ = 1.5. A good estimate for the minimum angle of deviation (in degrees) is close to....The value of N is.........  Q25. The surface of a metal is illuminated alternately with photons of energies E₁ = 4 eV and E₂ = 2.5 eV respectively. The ratio of maximum speeds of the photoelectrons emitted in the two cases is 2. The work function of the metal in (eV) is..........  Q26. The correct statement about probability density (except at infinite distance from nucleus) is :","['(a) It can be zero for 1s orbital', '(b) It can be negative for 2p orbital', '(c) It can be zero for 3p orbital', '(d) It can never be zero for 2s orbital']",,,,
JEE_Main_2020_05_Sep_Shift_2_22,JEE_Main_2020_05_Sep_Shift_2.pdf,"The correct order of the ionic radii of O²⁻, N³⁻, F⁻, Mg²⁺, Na⁺ and Al³⁺ is :","['(a) N³⁻ < O²⁻ < F⁻ < Na⁺ < Mg²⁺ < Al³⁺', '(b) Al³⁺ < Na⁺ < Mg²⁺ < O²⁻ < F⁻ < N³⁻', '(c) Al³⁺ < Mg²⁺ < Na⁺ < F⁻ < O²⁻ < N³⁻', '(d) N³⁻ < F⁻ < O²⁻ < Mg²⁺ < Na⁺ < Al³⁺']",,,,
JEE_Main_2020_05_Sep_Shift_2_23,JEE_Main_2020_05_Sep_Shift_2.pdf,The increasing order of boiling points of the following compounds is :,"['(a) I < II < IV < III', '(b) I < IV < II < III', '(c) IV < II < I < III', '(d) III < I < II < IV']",,,,
JEE_Main_2020_05_Sep_Shift_2_24,JEE_Main_2020_05_Sep_Shift_2.pdf,"The compound that has the largest H-M-H bond angle (M = N, O, S, C), is:","['(a) H₂O', '(b) NH₃', '(c) H₂S', '(d) CH₄']",,,,
JEE_Main_2020_05_Sep_Shift_2_25,JEE_Main_2020_05_Sep_Shift_2.pdf,"Lattice enthalpy and enthalpy of solution of NaCl are 788 kJ mol⁻¹ and 4 kJ mol⁻¹, respectively. The hydration enthalpy of NaCl is:","['(a) -780 kJ mol⁻¹', '(b) 780 kJ mol⁻¹', '(c) -784 kJ mol⁻¹', '(d) 784 kJ mol⁻¹']",,,,
JEE_Main_2020_05_Sep_Shift_2_26,JEE_Main_2020_05_Sep_Shift_2.pdf,"Hydrogen peroxide, in the pure state, is :","['(a) non-planar and almost colorless', '(b) Linear and blue in color', '(c) Linear and almost colorless', '(d) planar and blue in color']",,,,
JEE_Main_2020_05_Sep_Shift_2_27,JEE_Main_2020_05_Sep_Shift_2.pdf,The one that is NOT suitable for the removal of permanent hardness of water is :,"[""(a) Clark's method"", '(b) Ion-exchange method', ""(c) Calgon's method"", '(d) Treatment with sodium carbonate']",,,,
JEE_Main_2020_05_Sep_Shift_2_28,JEE_Main_2020_05_Sep_Shift_2.pdf,"Among the following compounds, geometrical isomerism is exhibited by :","['(a)', '(b)', '(c)', '(d)']",,,,
JEE_Main_2020_05_Sep_Shift_2_29,JEE_Main_2020_05_Sep_Shift_2.pdf,The final major product of the following reaction is :,"['(a)', '(b)', '(c)', '(d)']",,,,
JEE_Main_2020_05_Sep_Shift_2_30,JEE_Main_2020_05_Sep_Shift_2.pdf,The major product formed in the following reaction is :,"['(a) CH₃CH₂CH(Br)CH(CH₃)₂', '(b) CH₃CH(Br)CH₂CH(CH₃)₂', '(c) BrCH₂CH₂CH(CH₃)₂', '(d) CH₃CH₂CH₂C(Br)(CH₃)₂']",,,,
JEE_Main_2020_05_Sep_Shift_2_31,JEE_Main_2020_05_Sep_Shift_2.pdf,An element crystallises in a face-centred cubic (fcc) unit cell with cell edge a. The distance between the centres of two nearest octahedral voids in the crystal lattice is:,"['(a) a', '(b) √2a', '(c) √2a/2', '(d) a/√2']",,,,
JEE_Main_2020_05_Sep_Shift_2_32,JEE_Main_2020_05_Sep_Shift_2.pdf,The variation of molar conductivity with concentration of an electrolyte (X) in aqueous solution is shown in the given figure. The electrolyte X is :,"['(a) HCl', '(b) NaCl', '(c) KNO₃', '(d) CH₃COOH']",,,,
JEE_Main_2020_05_Sep_Shift_2_33,JEE_Main_2020_05_Sep_Shift_2.pdf,"The rate constant (k) of a reaction is measured at different temperature (T), and the data are plotted in the given figure. the activation energy of the reaction in kJ mol⁻¹ is : (R is gas constant)","['(a) 2/R', '(b) 1/R', '(c) R', '(d) 2R']",,,,
JEE_Main_2020_05_Sep_Shift_2_34,JEE_Main_2020_05_Sep_Shift_2.pdf,"Adsorption of a gas follows Freundlich adsorption isotherm. If x is the mass of the gas adsorbed on mass m of the adsorbent, the correct plot of x/m versus p is:","['(a)', '(b)', '(c)', '(d)']",,,,
JEE_Main_2020_05_Sep_Shift_2_35,JEE_Main_2020_05_Sep_Shift_2.pdf,Boron and silicon of very high purity can be obtained through :,"['(a) liquation', '(b) zone refining', '(c) vapour phase refining', '(d) electrolytic refining']",,,,
JEE_Main_2020_05_Sep_Shift_2_36,JEE_Main_2020_05_Sep_Shift_2.pdf,Reaction of ammonia with excess Cl₂ gives :,"['(a) NH₄Cl and N₂', '(b) NH₄Cl and HCl', '(c) NCl₃ and NH₄Cl', '(d) NCl₃ and HCl']",,,,
JEE_Main_2020_05_Sep_Shift_2_37,JEE_Main_2020_05_Sep_Shift_2.pdf,"Consider the complex ions, trans-[Co(en)₂Cl₂]⁺ (A) and cis-[Co(en)₂Cl₂]⁺ (B). The correct statement regarding them is :","['(a) both (A) and (B) cannot be optically active.', '(b) (A) can be optically active, but (B) cannot be optically active.', '(c) both (A) and (B) can be optically active.', '(d) (A) cannot be optically active, but (B) can be optically active.']",,,,
JEE_Main_2020_05_Sep_Shift_2_38,JEE_Main_2020_05_Sep_Shift_2.pdf,The major product of the following reaction is :,"['(a)', '(b)', '(c)', '(d)']",,,,
JEE_Main_2020_05_Sep_Shift_2_39,JEE_Main_2020_05_Sep_Shift_2.pdf,Which one of the following polymers is not obtained by condensation polymerisation ?,"['(a) Nylon 6, 6', '(b) Buna-N', '(c) Bakelite', '(d) Nylon 6']",,,,
JEE_Main_2020_05_Sep_Shift_2_40,JEE_Main_2020_05_Sep_Shift_2.pdf,The following molecule acts as an :,"['(a) Antiseptic', '(b) Anti-depressant', '(c) Anti-bacterial', '(d) Anti-histamine']",,,,
JEE_Main_2020_05_Sep_Shift_2_41,JEE_Main_2020_05_Sep_Shift_2.pdf,"For a dimerization reaction, 2A(g) → A₂(g) at 298K, ΔU° = -20 kJ mol⁻¹, ΔS° = -30 JK⁻¹mol⁻¹ then the ΔG° will be .....J.  Q47. For a reaction X + Y ⇌ 2Z, 1.0 mol of X, 1.5 mol of Y and 0.5 mol of Z were taken in a 1L vessel and allowed to react. At equilibrium, the concentration of Z was 1.0 mol L⁻¹. the equilibrium constant of the reaction is............x. The value of x is.......  Q48. The volume, in mL, of 0.02 M K₂Cr₂O₇ solution required to react with 0.288 g of ferrous oxalate in acidic medium is............ (Molar mass of Fe = 56 g mol⁻¹)  Q49. Considering that Δ₀ > P, the magnetic moment (in BM) of [Ru(H₂O)₆]³⁺ would be  Q50. The number of chiral carbons present in sucrose is ..........  Q51. If α and β are the roots of the equation, 7x² - 3x - 2 = 0, then the value of α²/β + β²/α is equal to:","['(a) 3', '(b) 27/7', '(c) 37/7', '(d) 27/30']",,,,
JEE_Main_2020_05_Sep_Shift_2_42,JEE_Main_2020_05_Sep_Shift_2.pdf,The value of (⁴√-24)⁶ is :,"['(a) 6', '(b) 2i', '(c) -24', '(d) -24⁵']",,,,
JEE_Main_2020_05_Sep_Shift_2_43,JEE_Main_2020_05_Sep_Shift_2.pdf,"There are 3 sections in a question paper and each section contains 5 questions. A candidate has to answer a total of 5 questions, choosing at least one question from each section. Then the number of ways, in which the candidate can choose the questions, is:","['(a) 3000', '(b) 1500', '(c) 2255', '(d) 2250']",,,,
JEE_Main_2020_05_Sep_Shift_2_44,JEE_Main_2020_05_Sep_Shift_2.pdf,"If the sum of the second, third and fourth terms of a positive term G.P. is 3 and the sum of its sixth, seventh and eighth terms is 243, then the sum of the first 50 terms of this G.P. is :","['(a) (3⁵⁰ -1)/2', '(b) (3⁴⁹ -1)/2', '(c) (3⁵¹ -1)/2', '(d) (3⁵⁰ -1)/2']",,,,
JEE_Main_2020_05_Sep_Shift_2_45,JEE_Main_2020_05_Sep_Shift_2.pdf,"If the sum of the first 20 terms of the series log(71/2)x + log(71/3)x + log(71/4)x +...is 460, then x is equal to:","['(a) 7²⁰', '(b) 7', '(c) 7¹⁰', '(d) 7²']",,,,
JEE_Main_2020_05_Sep_Shift_2_46,JEE_Main_2020_05_Sep_Shift_2.pdf,If L = sin²(π/4) - sin²(π/6) and M = cos²(π/6) - sin²(π/3),"['(a) L = π/8', '(b) L = π/24', '(c) M = π/24', '(d) M = π/8']",,,,
JEE_Main_2020_05_Sep_Shift_2_47,JEE_Main_2020_05_Sep_Shift_2.pdf,"If the length of the chord of the circle, x² + y² = r² (r > 0) along the line, y - 2x = 3 is r, then r² is equal to:","['(a) 13/5', '(b) 12/5', '(c) 13/4', '(d) 12/4']",,,,
JEE_Main_2020_05_Sep_Shift_2_48,JEE_Main_2020_05_Sep_Shift_2.pdf,"If the line y = mx + c is a common tangent to the hyperbola x² - y² = 1 and the circle x² + y² = 36, then which one of the following is true?","['(a) c² = 36m² + 1', '(b) 5m² = 4', '(c) 4c² = 36m² + 1', '(d) 8m² + 5 = 0']",,,,
JEE_Main_2020_05_Sep_Shift_2_49,JEE_Main_2020_05_Sep_Shift_2.pdf,lim (x→∞) [(√(x² + x + 24) - x - 1)],"['(a) is equal to 1/2', '(b) is equal to 1', '(c) is equal to 0', '(d) does not exist']",,,,
JEE_Main_2020_05_Sep_Shift_2_50,JEE_Main_2020_05_Sep_Shift_2.pdf,The statement (p → (q → p)) → (p → (p ∨ q)) is:,"['(a) equivalent to (p ∧ q) ∨ (-q)', '(b) a contradiction', '(c) equivalent to (p ∨ q) ∧ (-p)', '(d) a tautology']",,,,
JEE_Main_2020_05_Sep_Shift_2_51,JEE_Main_2020_05_Sep_Shift_2.pdf,"If the mean and the standard deviation of the data 3, 5, 7, a, b are 5 and 2 respectively, then a and b are the roots of the equation:","['(a) x² - 10x + 18 = 0', '(b) 2x² - 20x + 19 = 0', '(c) x² - 10x + 19 = 0', '(d) x² - 20x + 18 = 0']",,,,
